Go.	Inda !
Say ye of him, whom the Father hath sanctified, and sent into the world, Thou blasphemest; because I said, I am the Son of God?	Otamu vulu ngiini ano okutya, otandi sheke Kalunga, sho tandi ti kutya ngame Omuna gwaKalunga, ngame ngoka Tate a hogolola nokwa tuma ndje muuyuni?
If I do not the works of my Father, believe me not.	Ngame ngele itandi longo iilonga yaTate, inamu itaala ndje.
But if I do, though ye believe not me, believe the works: that ye may know, and believe, that the Father is in me, and I in him.	Ihe ngele otandi yi longo, peha lyokwiitaala ndje itaaleni iilonga yo yene, opo mu tseye ne mu uve ko lela kutya Tate oku li mungame nangame ondi li muTate.”
Therefore they sought again to take him: but he escaped out of their hand,	Oyo oya li ya hala ishewe oku mu kwata, ihe ye okwa zi mo miikaha yawo nokwa yi.
And went away again beyond Jordan into the place where John at first baptized; and there he abode.	Jesus okwa shuna natango handiyaka yomulonga gwaJordan, kehala ndyoka Johannes a li ha shasha aantu, nokwa kala nkoka.
And many resorted unto him, and said, John did no miracle: but all things that John spake of this man were true.	Aantu oyendji oye ya kuye. Oyo noya ti: “Johannes ina longa nando oshikumithalonga, ihe iinima ayihe mbyoka Johannes a popya kombinga yomulumentu nguka, oyoshili.”
And many believed on him there.	Aantu oyendji yaankoka oye mu itaale.
Now a certain man was sick, named Lazarus, of Bethany, the town of Mary and her sister Martha.	Omulumentu gumwe gwomuBetania, edhina lye Lasarus, okwa li ta alukwa. MuBetania omo maandjawo yaMaria nomumwayina Marta.
(It was that Mary which anointed the Lord with ointment, and wiped his feet with her hair, whose brother Lazarus was sick.)	Maria nguka oye ngoka a gwayekele oompadhi dhOmuwa nokwe dhi thetithile omafufu gokomutse gwe. Omumwayina nguka Lasarus okwa li ta alukwa.
Therefore his sisters sent unto him, saying, Lord, behold, he whom thou lovest is sick.	Nena aamwayina mboka aakiintu oya tumine Jesus elaka ya ti: “Omuwa, kuume koye omuholike ota alukwa.”
When Jesus heard that, he said, This sickness is not unto death, but for the glory of God, that the Son of God might be glorified thereby.	Jesus sho e shi uvu, okwa ti: “Uuvu mboka itau ka fala Lasarus meso, ihe owokusimanekitha Kalunga, nOmuna gwaKalunga opo wo a simanekithwe kuwo.”
Now Jesus loved Martha, and her sister, and Lazarus.	Jesus okwa li e hole Marta, Maria naLasarus.
When he had heard therefore that he was sick, he abode two days still in the same place where he was.	Ye sho u uvu kutya Lasarus ota alukwa, okwa kala natango omasiku gaali pehala mpoka a adhika.
Then after that saith he to his disciples, Let us go into Judaea again.	Konima yomasiku ngoka gaali Jesus okwa lombwele aalongwa ye a ti: “Tu shuneni natango kuJudea.”
His disciples say unto him, Master, the Jews of late sought to stone thee; and goest thou thither again?	Aalongwa oya ti kuye: “Muhongi, opwa piti okathimbo okashona kowala, sho Aajuda ya li taa kambadhala ya hala oku ku dhipaga. Ihe owa hala ishewe okushuna ko?”
Jesus answered, Are there not twelve hours in the day? If any man walk in the day, he stumbleth not, because he seeth the light of this world.	Jesus okwa yamukula a ti: “Omutenya kagu na ootundi omulongo nambali? Ngoka te ende omutenya, ita punduka, oshoka oku wete uuyelele womuuyuni mbuka.
But if a man walk in the night, he stumbleth, because there is no light in him.	Ihe ngoka te ende uusiku, ota punduka, oshoka muye kamu na uuyelele.”
These things said he: and after that he saith unto them, Our friend Lazarus sleepeth; but I go, that I may awake him out of sleep.	Jesus sho a popi oohapu ndhika, okwa ti kuyo: “Kuume ketu Lasarus okwa kotha, ihe ngame onda hala, ndi ye, ndi ke mu penduthe.”
Then said his disciples, Lord, if he sleep, he shall do well.	Aalongwa oye mu yamukula: “Omuwa, ngele okwa kotha, ota ka aluka.”
Howbeit Jesus spake of his death: but they thought that he had spoken of taking of rest in sleep.	Jesus okwa li ta popi okusa kwaLasarus, ihe yo oya li ye shi, ota popi okukotha kwoomposi.
Then said Jesus unto them plainly, Lazarus is dead.	Onkee Jesus okwe ya lombwele sha yela ta ti: “Lasarus okwa sa.
And I am glad for your sakes that I was not there, to the intent ye may believe; nevertheless let us go unto him.	Ngame onda nyanyukwa molweni, sho inaandi adhika ko, opo mu itaale. Tu yeni ano kuye.”
Then said Thomas, which is called Didymus, unto his fellowdisciples, Let us also go, that we may die with him.	Nena Tomas, ngoka ithanwa Mukwanambwiyu, okwa lombwele aalongwa ooyakwawo a ti: “Natu yeni atuheni nomuhongi, opo tu ka sileni pamwe naye.”
Then when Jesus came, he found that he had lain in the grave four days already.	Jesus sho a thiki ko, okwa adha Lasarus a ninga nale omasiku gane mombila.
Now Bethany was nigh unto Jerusalem, about fifteen furlongs off:	Okalando hoka Betania oka li popepi naJerusalem, ookilometa ndatu lwaampoka.
And many of the Jews came to Martha and Mary, to comfort them concerning their brother.	Oyendji yomAajuda oya adhika ye ya kuMarta naMaria oku ya hupulutha molweso lyomumwayina Lasarus.
Then Martha, as soon as she heard that Jesus was coming, went and met him: but Mary sat still in the house.	Ano Marta sho u uvu kutya Jesus okwe ya, okwa yi e ke mu tsakaneke, ihe Maria okwa kala a kuutumba megumbo.
Then said Martha unto Jesus, Lord, if thou hadst been here, my brother had not died.	Marta okwa ti kuJesus: “Omuwa, ando owa li po, ando omumwameme ina sa.
But I know, that even now, whatsoever thou wilt ask of God, God will give it thee.	Ihe ondi shi shi kutya natango Kalunga ote ke ku pa ashihe shoka to mu indile.”
Jesus saith unto her, Thy brother shall rise again.	Jesus okwe mu lombwele: “Omumwanyoko ota ka yumuka.”
Martha saith unto him, I know that he shall rise again in the resurrection at the last day.	Marta okwa ti kuye: “Ondi shi shi kutya ota ka yumuka mesiku lyahugunina.”
Jesus said unto her, I am the resurrection, and the life: he that believeth in me, though he were dead, yet shall he live:	Jesus okwe mu lombwele: “Ongame eyumuko nomwenyo. Oongoka i itaala ndje, ota kala e na omwenyo, nando ona se.
And whosoever liveth and believeth in me shall never die. Believest thou this?	Osho wo kehe ngoka e na omwenyo ye i itaala ndje, ita si we sigo aluhe. Owe shi itaala?”
She saith unto him, Yea, Lord: I believe that thou art the Christ, the Son of God, which should come into the world.	Ye okwa yamukula: “Eeno, Omuwa, ondi itaala kutya ongoye Kristus, Omuna gwaKalunga, ngoka e na okuya muuyuni.”
And when she had so said, she went her way, and called Mary her sister secretly, saying, The Master is come, and calleth for thee.	Marta sho a popi oohapu ndhika, okwa yi nokwi ithana omumwayina Maria, yi ikalela, e te mu lombwele: “Muhongi oku li mpaka e ku pumbwa.”
As soon as she heard that, she arose quickly, and came unto him.	Maria sho e shi uvu, okwa thikama mbala e ta yi kuye.
Now Jesus was not yet come into the town, but was in that place where Martha met him.	Ihe Jesus okwa adhika inaa thika natango mokalando, okwa li natango kehala ndyoka Marta e mu tsakanekele.
The Jews then which were with her in the house, and comforted her, when they saw Mary, that she rose up hastily and went out, followed her, saying, She goeth unto the grave to weep there.	Nena Aajuda mboka ya adhika ye li naMaria megumbo taye mu hupulutha, sho ye mu mono a thikama ta piti mo nokweendelela, oye mu landula. Oya li ye shi, ota yi kombila, a ka lile.
Then when Mary was come where Jesus was, and saw him, she fell down at his feet, saying unto him, Lord, if thou hadst been here, my brother had not died.	Maria sho a thiki kehala ndyoka kwa li Jesus, okwe mu mono nokwa tsu oongolo poompadhi dhe e ta ti kuye: “Omuwa, ando owa li po, ando omumwameme ina sa.”
When Jesus therefore saw her weeping, and the Jews also weeping which came with her, he groaned in the spirit, and was troubled.	Ano Jesus sho e mu mono ta lili, nosho wo Aajuda mboka ye ya pamwe naye, okwa hendwa komutima noku uvite uudhigu meni lye.
And said, Where have ye laid him? They said unto him, Lord, come and see.	Oye okwa pula: “Omwe mu fumvike peni?” Oyo oye mu yamukula: “Omuwa, ila u tale.”
Jesus wept.	Opo Jesus okwa lili.
Then said the Jews, Behold how he loved him!	Nena Aajuda oya ti: “Tala, nkene kwa li e mu hole.”
And some of them said, Could not this man, which opened the eyes of the blind, have caused that even this man should not have died?	Ihe yamwe yomuyo oya ti: “Oye Okwa tonatitha omeho gomuposi. Okwa li ando a nyengwa okukeelela, Lasarus kaa se?”
Jesus therefore again groaning in himself cometh to the grave. It was a cave, and a stone lay upon it.	Jesus okwa adhika ishewe kuudhigu momwenyo gwe e ta yi kombila, ndjoka ya li ekololo lya siikilwa nemanya.
Jesus said, Take ye away the stone. Martha, the sister of him that was dead, saith unto him, Lord, by this time he stinketh: for he hath been dead four days.	Jesus okwe ya lombwele a ti: “Kuthii po emanya!” Marta, omumwayina gwomusi okwa ti kuye: “Omuwa, okwa nika nokuli, oshoka okwa ningi ngashingeyi omasiku gane a sa.”
Jesus saith unto her, Said I not unto thee, that, if thou wouldest believe, thou shouldest see the glory of God?	Jesus okwa ti kuye: “Inandi ku lombwela kutya ngele owi itaala, oto ka mona eadhimo lyaKalunga?”
Then they took away the stone from the place where the dead was laid. And Jesus lifted up his eyes, and said, Father, I thank thee that thou hast heard me.	Oyo oya kutha po emanya. Nena Jesus okwa tala pombanda e ta ti: “Tate, otandi ku hambelele, ongoye sho ho uvu ndje.
And I knew that thou hearest me always: but because of the people which stand by I said it, that they may believe that thou hast sent me.	Ondi shi shi kutya ngoye oho uvu ndje aluhe, ihe otandi popi oohapu ndhika omolwaantu mbaka ya kundukidha ndje, opo yi itaale kutya ongoye wa tuma ndje.”
And when he thus had spoken, he cried with a loud voice, Lazarus, come forth.	Sho a popi oohapu ndhika, okwi igidha newi enene a ti: “Lasarus, za mo!”
And he that was dead came forth, bound hand and foot with graveclothes: and his face was bound about with a napkin. Jesus saith unto them, Loose him, and let him go.	Nena Lasarus, ngoka a li a sa, okwa zi mo. Oompadhi dhe nomaako ge oya li ya mangwa nomalapi, noshipala she osha mangwa nonasituke. Jesus okwe ya lombwele: “Mu mangululeni, ne mu mu ethe, a ye.”
Then many of the Jews which came to Mary, and had seen the things which Jesus did, believed on him.	Oyendji yomAajuda mboka yi ile okuhupulutha Maria, oya mono shoka Jesus a ningi noye mu itaale.
But some of them went their ways to the Pharisees, and told them what things Jesus had done.	Ihe yamwe yomuyo oya yi kaafarisayi noye ya hokololele shoka Jesus a ningi.
Then gathered the chief priests and the Pharisees a council, and said, What do we? for this man doeth many miracles.	Nena aafarisayi naayambi aakuluntu oya hiya oshigongi shaatokoli e taa ti: “Otu na okuninga ngiini? Oshoka omulumentu nguka ota longo unene iikumithalonga oyindji.
If we let him thus alone, all men will believe on him: and the Romans shall come and take away both our place and nation.	Ngele otatu mu etha ngaaka, a tsikile nomukalo ngoka, aantu ayehe otaye ke mu itaala. Nena Aaroma otaa ke ya e taa hanagula po otempeli noshigwana shetu ashihe.”
And one of them, named Caiaphas, being the high priest that same year, said unto them, Ye know nothing at all,	Gumwe gwomuyo, edhina lye Kajafas, ngoka a li omuyambimukuluntu omumvo ngwiyaka, okwa ti: “Ne kamu na shoka mu shi.
Nor consider that it is expedient for us, that one man should die for the people, and that the whole nation perish not.	Inamu tseya nani kutya okusa kwomuntu gumwe peha lyaantu ayehe okuhwepo ku vule okuyonukapo kwoshigwana ashihe?”
And this spake he not of himself: but being high priest that year, he prophesied that Jesus should die for that nation;	Sho shene, ina popya oshinima shika muye mwene, aawe, ihe molwaashoka a li omuyambimukuluntu omumvo ngwiyaka, okwa hunganeke ngaaka kutya Jesus ota ka sila oshigwana shAajuda,
And not for that nation only, but that also he should gather together in one the children of God that were scattered abroad.	nohamolwoshigwana shAajuda ashike, ihe opo wo a kongolole aana yaKalunga ayehe mboka ye li po ya halakana, ya ninge ongundu yimwe.
Then from that day forth they took counsel together for to put him to death.	Okuza kesiku ndyoka aakuluntu yAajuda oyu uvanene, ya dhipage Jesus.
Jesus therefore walked no more openly among the Jews; but went thence unto a country near to the wilderness, into a city called Ephraim, and there continued with his disciples.	Onkee ano Jesus ine enda we puuyelele mokati kAajuda, ihe okwa yi komukunda gu li popepi nombuga, koshilando shi ithanwa Efraim, e ta kala nkoka pamwe naalongwa ye.
And the Jews' passover was nigh at hand: and many went out of the country up to Jerusalem before the passover, to purify themselves.	Ano Opaasa, oshituthi shAajuda, oya li popepi. Aantu oyendji yokomikunda dhokokule oye ya kuJerusalem manga Opaasa inaayi thika, opo yi iyoge.
Then sought they for Jesus, and spake among themselves, as they stood in the temple, What think ye, that he will not come to the feast?	Oyo oya kongo Jesus. Sho ya gongalele motempeli, oya pulathana ya ti: “Otamu dhiladhila ngiini? Oye ote ya tuu koshituthi?”
Now both the chief priests and the Pharisees had given a commandment, that, if any man knew where he were, he should shew it, that they might take him.	Ihe aayambi aakuluntu naafarisayi oya adhika ya gandja nale elaka kutya ngele oku na ngoka e shi Jesus mpoka e li, ne shi holole, opo ye mu kwate.
Then Jesus six days before the passover came to Bethany, where Lazarus was, which had been dead, whom he raised from the dead.	Sho kwa li ku na omasiku gahamano, Opaasa yi thike, Jesus okwe ya kuBetania, nkoka kwa kala Lasarus, omulumentu ngoka Jesus a yumudha kuusi.
There they made him a supper; and Martha served: but Lazarus was one of them that sat at the table with him.	Oyo oye mu pakele po omwiha. Marta okwa yakula, ihe Lasarus okwa li gumwe gwaantu mboka ya kuutumba koshililo pamwe naJesus.
Then took Mary a pound of ointment of spikenard, very costly, and anointed the feet of Jesus, and wiped his feet with her hair: and the house was filled with the odour of the ointment.	Nena Maria okwa kutha omugwayo gwonardilela gu na ondilo nokwe gu tile koompadhi dhaJesus e te dhi thetitha omafufu gokomutse gwe. Ezimba ewanawa lyomugwayo nolyu udhitha egumbo alihe.
Then saith one of his disciples, Judas Iscariot, Simon's son, which should betray him,	Ihe Judas Iskariot, gumwe gwomaalongwa ye, oongoka a li te ke mu gwaaleka, okwa ti:
Why was not this ointment sold for three hundred pence, and given to the poor?	“Omolwashike omugwayo nguka inaagu landithwa po? Ando ogwa zi iimaliwa omathele gatatu e tayi pewa oohepele.”
This he said, not that he cared for the poor; but because he was a thief, and had the bag, and bare what was put therein.	Shika ine shi popya molwaasho ando a li e na oshimpwiyu noohepele, ihe omolwashoka okwa li omufuthi. Onkee sho kwa li ha humbata okampunda kiimaliwa, okwa li hi ikwatha ye mwene niimaliwa mbyoka.
Then said Jesus, Let her alone: against the day of my burying hath she kept this.	Ihe Jesus okwa ti: “Mu etha, a pungulile shoka e na esiku lyefumviko lyandje.
For the poor always ye have with you; but me ye have not always.	Oohepele omu dhi na aluhe, ihe ngame itandi kala aluhe pune.”
Much people of the Jews therefore knew that he was there: and they came not for Jesus' sake only, but that they might see Lazarus also, whom he had raised from the dead.	Ongundu onene yAajuda oyu uvu kutya Jesus oku li muBetania noya yi ko. Inaa ya ko molwaJesus awike, ihe oya li wo ya hala okumona Lasarus, ngoka Jesus e mu yumudha kuusi.
But the chief priests consulted that they might put Lazarus also to death;	Aayambi aakuluntu oyu uvanene okudhipaga wo Lasarus.
Because that by reason of him many of the Jews went away, and believed on Jesus.	Oshoka omolwehokololo lye Aajuda oyendji oya gamuka ko kaawiliki yawo noyi itaale Jesus.
On the next day much people that were come to the feast, when they heard that Jesus was coming to Jerusalem,	Esiku lya landula ongundu onene yaamboka ye ya koshituthi shOpaasa, oyu uvu kutya Jesus ote ya kuJerusalem.
Took branches of palm trees, and went forth to meet him, and cried, Hosanna: Blessed is the King of Israel that cometh in the name of the Lord.	Nena oya kutha iitayi yomilunga e taa yi, ye ke mu tsakaneke. Oyo oyi igidha ya ti: “Hosianna; Kalunga ne mu laleke nuuyamba ngoka te ya medhina lyOmuwa. Kalunga na laleke nuuyamba omukwaniilwa gwaIsrael.”
And Jesus, when he had found a young ass, sat thereon; as it is written,	Jesus okwa mono ihe okasino nokwe ka kayile, ngashika naanaa enyolo tali ti:
Fear not, daughter of Sion: behold, thy King cometh, sitting on an ass's colt.	“Shilando shaSion, ino tila! Tala, omukwaniilwa gwoye te ya kungoye, a kayila ontana yokasino.”
These things understood not his disciples at the first: but when Jesus was glorified, then remembered they that these things were written of him, and that they had done these things unto him.	Aalongwa ye oya li kaa uvite ko oshinima shika tango, ihe Jesus sho a yeluthilwa pombanda mesimano, oya dhimbulula kutya enyolo otali popi oshinima shika, naantu oye mu ningile iinima mbika ayihe.
The people therefore that was with him when he called Lazarus out of his grave, and raised him from the dead, bare record.	Aantu mboka ya li pamwe naJesus, sho i ithana Lasarus, a ze mo mombila nokwe mu yumudha, oya hokolola shoka sha ningwa po.
For this cause the people also met him, for that they heard that he had done this miracle.	Onkee ano ongundu yaantu oye mu tsakaneke, oshoka oyu uvu kutya okwa longo oshikumithalonga shika.
The Pharisees therefore said among themselves, Perceive ye how ye prevail nothing? behold, the world is gone after him.	Aafarisayi oya lombwelathana: “Mu wete ko! Kamu na shoka tamu vulu we. Tala, uuyuni auhe otau mu landula.”
And there were certain Greeks among them that came up to worship at the feast:	Aagreka yamwe yomumboka haa yi kuJerusalem okugalikana pethimbo lyoshituthi,
The same came therefore to Philip, which was of Bethsaida of Galilee, and desired him, saying, Sir, we would see Jesus.	oye ya kuFilippus ngoka a za kuBetsaida shomuGalilea, noye mu indile ya ti: “Tatekulu, tse otwa hala okumona Jesus.”
Philip cometh and telleth Andrew: and again Andrew and Philip tell Jesus.	Filippus okwa yi e te shi lombwele Andreas. Andreas naFilippus oya yi e taye shi lombwele Jesus.
And Jesus answered them, saying, The hour is come, that the Son of man should be glorified.	Jesus okwe ya yamukula a ti: “Ethimbo olye ya, Omuna gwOmuntu a pewe esimano enene.
Verily, verily, I say unto you, Except a corn of wheat fall into the ground and die, it abideth alone: but if it die, it bringeth forth much fruit.	Ngame otandi mu lombwele oshili: Omuma yoshilya ngele itayi gwile mevi e tayi sile mo, otayi kala yimwe ayike, ihe ngele tayi sile mo otayi vala oomuma odhindji.
He that loveth his life shall lose it; and he that hateth his life in this world shall keep it unto life eternal.	Oongoka e hole omwenyo gwe, ote gu kanitha, ihe ngoka ta tondo omwenyo gwe muuyuni mbuka, ote gu hupithile momwenyo gwaaluhe.
If any man serve me, let him follow me; and where I am, there shall also my servant be: if any man serve me, him will my Father honour.	Ngele ku na ngoka a hala okuyakula ndje, na landule ndje, naankoka ngame ndi li, oko nkoka omuntu gwandje ta ka kala. Oongoka ta yakula ndje, Tate ote ke mu simaneka.”
Now is my soul troubled; and what shall I say? Father, save me from this hour: but for this cause came I unto this hour.	“Ngashingeyi omwenyo gwandje ogwa tukuluka. Ondi tye shike we? Tate, hupitha ndje mokathimbo nkaka. Ihe osho tuu shika she eta ndje mokathimbo nkaka komahepeko.
Father, glorify thy name. Then came there a voice from heaven, saying, I have both glorified it, and will glorify it again.	Tate, simanekitha edhina lyoye.” Nena megulu omwa zi ewi lya ti: “Onde li simanekitha notandi li simanekitha natango.”
The people therefore, that stood by, and heard it, said that it thundered: others said, An angel spake to him.	Ongundu yaantu mboka ya li ya thikama mpoka, oyu uvu ewi noya ti: “Omvula ya ndunduma.” Ooyakwawo oya ti: “Omuyengeli a popi naye.”
Jesus answered and said, This voice came not because of me, but for your sakes.	Jesus okwe ya yamukula a ti: “Ewi ndika inali popya molwandje, ihe omolweni.
Now is the judgment of this world: now shall the prince of this world be cast out.	Uuyuni mbuka otau pangulwa ngashingeyi. Omupangeli guuyuni mbuka ota ka umbilwa pondje ngashingeyi.
And I, if I be lifted up from the earth, will draw all men unto me.	Ihe uuna ngame tandi ka yeluthwa mo mevi, aantu ayehe otandi ke ya hilila kungame.”
This he said, signifying what death he should die.	Shika okwe shi popi, opo a holole kutya eso ndyoka e na okusa, olya tya ngiini.
The people answered him, We have heard out of the law that Christ abideth for ever: and how sayest thou, The Son of man must be lifted up? who is this Son of man?	Aantu oye mu yamukula: “Ompango yetu oye tu lombwela kutya Kristus ota kala e na omwenyo aluhe. Ngoye oto ti ngiini ano kutya Omuna gwOmuntu oku na okuyeluthwa? Omuna gwOmuntu ngoka olye?”
Then Jesus said unto them, Yet a little while is the light with you. Walk while ye have the light, lest darkness come upon you: for he that walketh in darkness knoweth not whither he goeth.	Jesus okwe ya lombwele a ti: “Oku na okathimbo okafupi natango uuyelele u li mokati keni. Kaleni tamu ende, manga mu na uuyelele, opo mwaa adhike komilema. Oshoka ngoka te ende momilema, ke shi ko nkoka ta yi.
While ye have light, believe in the light, that ye may be the children of light. These things spake Jesus, and departed, and did hide himself from them.	Ano manga mu na uuyelele, itaaleni uuyelele, opo mu ninge aantu yuuyelele.”Jesus sho a popi oohapu ndhoka, okwa zi po e te ya holama.
But though he had done so many miracles before them, yet they believed not on him:	Nonando ye okwa longo iikumithalonga mbyoka ayihe montaneho yawo, inaye mu itaala.
That the saying of Esaias the prophet might be fulfilled, which he spake, Lord, who hath believed our report? and to whom hath the arm of the Lord been revealed?	Opo shoka sha popiwa komuhunganeki Jesaja, shi tse, sho ta ti: “Omuwa, olye i itaale euvitho ndyoka twe li uvitha? Olye ngoka Omuwa e mu hololele oonkondo dhe?”
Therefore they could not believe, because that Esaias said again,	Onkee oya nyengwa okwiitaala, oshoka Jesaja okwa tile ishewe:
He hath blinded their eyes, and hardened their heart; that they should not see with their eyes, nor understand with their heart, and be converted, and I should heal them.	“Kalunga okwa tsikitha omeho gawo, okwa kukutike omitima dhawo, opo omeho gawo kaaga mone ko, oondunge dhawo dhaa uve ko, opo yaa itedhulule, ngaye ndaaye ya aludhe.”
These things said Esaias, when he saw his glory, and spake of him.	Jesaja okwa popi oohapu ndhika, oshoka okwa mono eadhimo lyaJesus nokwe mu hokolola.
Nevertheless among the chief rulers also many believed on him; but because of the Pharisees they did not confess him, lest they should be put out of the synagogue:	Onkene tuu oyendji yomaawiliki yAajuda oya itaale Jesus; ihe omolwaafarisayi inaye shi hempulula montaneho yaantu, opo kaaya kondwe mo mosinagoga.
For they loved the praise of men more than the praise of God.	Oshoka yo oya li ye hole okupandika kaantu komeho gokupandika kuKalunga.
Jesus cried and said, He that believeth on me, believeth not on me, but on him that sent me.	Nena Jesus okwi igidha a ti: “Oongoka i itaala ndje, hangame awike i itaala, ihe okwi itaala wo naangoka a tuma ndje.
And he that seeth me seeth him that sent me.	Oongoka a mono ndje, okwa mono naangoka a tuma ndje.
I am come a light into the world, that whosoever believeth on me should not abide in darkness.	Ngame onde ya, ndi kale uuyelele wuuyuni, opo kehe ngoka ti itaale ndje, kaa kale we momilema.
And if any man hear my words, and believe not, I judge him not: for I came not to judge the world, but to save the world.	Kehe ngoka tu uvu oohapu dhandje ye ite dhi dhiginine, hangame tandi ke mu pangula. Oshoka ngame inandi ya okupangula uuyuni, ihe oku u hupitha.
He that rejecteth me, and receiveth not my words, hath one that judgeth him: the word that I have spoken, the same shall judge him in the last day.	Oongoka itaa taamba ndje ye itaa taamba oohapu dhandje, oku na omupanguli gwe ngoka te mu pangula. Oohapu ndhoka nda popya, odho tadhi ka kala omupanguli gwe esiku lyahugunina.
For I have not spoken of myself; but the Father which sent me, he gave me a commandment, what I should say, and what I should speak.	Oshoka ngame inandi popya mungame mwene, ihe Tate, ngoka a tuma ndje, oye a pe ndje oshipango shoka ndi na oku shi tya noku shi popya.
And I know that his commandment is life everlasting: whatsoever I speak therefore, even as the Father said unto me, so I speak.	Ngame ondi shi shi kutya oshipango she otashi gandja omwenyo gwaaluhe. Onkee ano shoka nda ti, osho shoka Tate a lombwele ndje, ndi tye.”
Now before the feast of the passover, when Jesus knew that his hour was come that he should depart out of this world unto the Father, having loved his own which were in the world, he loved them unto the end.	Olya li esiku lya tetekela lyOpaasa. Jesus okwa li e shi kutya ethimbo lye olya thikana okuthiga po uuyuni mbuka, a ye kuHe. Oye ngaashi a kala e hole mboka ye ya li muuyuni, okwa li e ya hole sigo opehulilo.
And supper being ended, the devil having now put into the heart of Judas Iscariot, Simon's son, to betray him;	Jesus naalongwa ye manga ya li puulalelo, omuhindadhi okwa adhika a tula nale etokolo muJudas yaSimon Iskariot a gwaaleke Jesus.
Jesus knowing that the Father had given all things into his hands, and that he was come from God, and went to God;	Jesus okwa li e shi shi kutya He okwe mu pa iinima ayihe miikaha ye. Oye okwa li wo e shi shi kutya ye okwa za kuKalunga nota yi kuKalunga.
He riseth from supper, and laid aside his garments; and took a towel, and girded himself.	Onkee okwa thikama poshililo, e ti ihula onguwo ye yokombanda nokwa kutha oshihanduke e te shi imanga mombunda.
After that he poureth water into a bason, and began to wash the disciples' feet, and to wipe them with the towel wherewith he was girded.	Oye okwa tile ihe omeya moshiyaha shokwiiyogela e ta tameke okuyoga oompadhi dhaalongwa nokwe dhi pyaanitha oshihanduke shoka e shi imanga mombunda.
Then cometh he to Simon Peter: and Peter saith unto him, Lord, dost thou wash my feet?	Okwe ya kuSimon Petrus. Nena Petrus okwa ti kuye: “Omuwa, ongoye to yogo oompadhi dhandje?”
Jesus answered and said unto him, What I do thou knowest not now; but thou shalt know hereafter.	Jesus okwe mu yamukula a ti: “Shoka tandi ningi, ku shi shi manga ngashingeyi, ihe oto ke shi tseya komeho.”
Peter saith unto him, Thou shalt never wash my feet. Jesus answered him, If I wash thee not, thou hast no part with me.	Petrus okwe mu lombwele: “Ku na mpoka noka yoga oompadhi dhandje sigo aluhe!” Jesus okwe mu yamukula: “Ngele itandi yogo oompadhi dhoye, nena ku shi we omulongwa gwandje.”
Simon Peter saith unto him, Lord, not my feet only, but also my hands and my head.	Simon Petrus okwa yamukula: “Omuwa, ino yoga ashike oompadhi dhandje, ihe yoga wo iikaha yandje nomutse.”
Jesus saith to him, He that is washed needeth not save to wash his feet, but is clean every whit: and ye are clean, but not all.	Jesus okwa ti: “Ngoka a yogwa okwa yela shekesheke ye ina pumbwa okwiiyoga ye mwene, kakele koompadhi dhe. Ne amuhe omwa yela, kakele kagumwe.”
For he knew who should betray him; therefore said he, Ye are not all clean.	Jesus okwa li a tseya nale ngoka te ke mu gwaaleka, onkee a ti: “Ne amuhe omwa yela, kakele kagumwe.”
So after he had washed their feet, and had taken his garments, and was set down again, he said unto them, Know ye what I have done to you?	Ano Jesus sho a mana okuyoga oompadhi dhawo, okwa zala onguwo ye yokombanda nokwa shuna ishewe pehala lye. Okwa ti kuyo: “Omu uvite ko tuu shoka nde mu ningile?
Ye call me Master and Lord: and ye say well; for so I am.	Ohamu ithana ndje Muhongi nOmuwa, noshu uka, sho hamu ningi ngaaka, oshoka ongame tuu ngoka.
If I then, your Lord and Master, have washed your feet; ye also ought to wash one another's feet.	Ngame Omuwa nomuhongi gweni sho nda yogo ngashingeyi oompadhi dheni, nane wo omu na okuyogathana koompadhi.
For I have given you an example, that ye should do as I have done to you.	Oshoka ngame onde mu pe oshiholelwa, opo mu ninge naanaa ngashika nde mu ningile.
Verily, verily, I say unto you, The servant is not greater than his lord; neither he that is sent greater than he that sent him.	Ngame otandi mu lombwele oshili: Omuyakuli ke shi omunene e vule mwene gwe, nomutumwa ke shi omunene e vule omutumi gwe.
If ye know these things, happy are ye if ye do them.	Ngashingeyi omu shi uvithe ko. One aanelago, ngele tamu shi ningi.
I speak not of you all: I know whom I have chosen: but that the scripture may be fulfilled, He that eateth bread with me hath lifted up his heel against me.	“Ngame itandi mu popi, ne amuhe, ihe ondi ya shi mboka nda hogolola. Ihe enyolo oli na okugwanithwa ndyoka tali ti: ‘Omulumentu ngoka ta li iikulya yandje, okwa pilukila ndje.’
Now I tell you before it come, that, when it is come to pass, ye may believe that I am he.	Shika otandi shi mu lombwele ngashingeyi, manga inaashi ningwa, opo mu itaale kutya Ongame ngoka, uuna tashi ka ningwa.
Verily, verily, I say unto you, He that receiveth whomsoever I send receiveth me; and he that receiveth me receiveth him that sent me.	Ngame otandi mu lombwele oshili: Ngoka ta taamba kehe gumwe ngoka tandi mu tumu, oye ota taamba ndje, naangoka ta taamba ndje, ota taamba ngoka a tuma ndje.”
When Jesus had thus said, he was troubled in spirit, and testified, and said, Verily, verily, I say unto you, that one of you shall betray me.	Jesus sho a popi oohapu ndhoka, okwa tukuluka mombepo ye e ta ti: “Ngame otandi mu lombwele oshili: Gumwe gwomokati keni ota ka gwaaleka ndje.”
